"행정구역분류 총괄표",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2010.4.1","행정구역명","2010.1.1","행정구역명","2009.10.1","행정구역명","2009.7.1","행정구역명","2009.4.1","행정구역명","2009.1.1","행정구역명","2008.10.1","행정구역명","2008.7.1","행정구역명","2008.4.1","행정구역명","2008.1.1","행정구역명","2007.10.1","행정구역명","2007.7.1","행정구역명","2007.4.1","행정구역명","2007.1.1","행정구역명","2006.10.1","행정구역명","2006.7.1","행정구역명","2006.4.1","행정구역명","2006.1.1","행정구역명","2005.10.1","행정구역명","2005.7.1","행정구역명","2005.4.1","행정구역명","2005.1.1","행정구역명","2004.10.1","행정구역명","2004.7.1","행정구역명","2004.4.1","행정구역명","2004.1.1","행정구역명","2003.10.1","행정구역명","2003.7.1","행정구역명","2003.4.1","행정구역명","2003.1.1","행정구역명",,"2002.12.31","행정구역명","2002.10.1","행정구역명","2002.7.1","행정구역명","2002.4.1","행정구역명","2002.1.1","행정구역명",,"2001.1. 1","행정구역명",,"2000.1. 1","행정구역명",,"99. 1. 1","행정구역명"
3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",,3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",3832035,"칠서면",,3832035,"칠서면",,3832035,"칠서면",,3832035,"칠서면"
3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",,3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",3832036,"칠북면",,3832036,"칠북면",,3832036,"칠북면",,3832036,"칠북면"
3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",,3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",3832037,"칠원면",,3832037,"칠원면",,3832037,"칠원면",,3832037,"칠원면"
3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",,3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",3832038,"산인면",,3832038,"산인면",,3832038,"산인면",,3832038,"산인면"
3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",,3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",3832039,"여항면",,3832039,"여항면",,3832039,"여항면",,3832039,"여항면"
38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",,38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",38330,"창녕군",,38330,"창녕군",,38330,"창녕군",,38330,"창녕군"
3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",,3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",3833011,"창녕읍",,3833011,"창녕읍",,3833011,"창녕읍",,3833011,"창녕읍"
3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",,3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",3833012,"남지읍",,3833012,"남지읍",,3833012,"남지읍",,3833012,"남지읍"
3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",,3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",3833031,"고암면",,3833031,"고암면",,3833031,"고암면",,3833031,"고암면"
3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",,3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",3833032,"성산면",,3833032,"성산면",,3833032,"성산면",,3833032,"성산면"
3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",,3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",3833033,"대합면",,3833033,"대합면",,3833033,"대합면",,3833033,"대합면"
3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",,3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",3833034,"이방면",,3833034,"이방면",,3833034,"이방면",,3833034,"이방면"
3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",,3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",3833035,"유어면",,3833035,"유어면",,3833035,"유어면",,3833035,"유어면"
3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",,3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",3833036,"대지면",,3833036,"대지면",,3833036,"대지면",,3833036,"대지면"
3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",,3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",3833037,"계성면",,3833037,"계성면",,3833037,"계성면",,3833037,"계성면"
3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",,3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",3833038,"영산면",,3833038,"영산면",,3833038,"영산면",,3833038,"영산면"
3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",,3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",3833039,"장마면",,3833039,"장마면",,3833039,"장마면",,3833039,"장마면"
3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",,3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",3833040,"도천면",,3833040,"도천면",,3833040,"도천면",,3833040,"도천면"
3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",,3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",3833041,"길곡면",,3833041,"길곡면",,3833041,"길곡면",,3833041,"길곡면"
3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",,3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",3833042,"부곡면",,3833042,"부곡면",,3833042,"부곡면",,3833042,"부곡면"
38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",,38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",38340,"고성군",,38340,"고성군",,38340,"고성군",,38340,"고성군"
3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",,3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",3834011,"고성읍",,3834011,"고성읍",,3834011,"고성읍",,3834011,"고성읍"
3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",,3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",3834031,"삼산면",,3834031,"삼산면",,3834031,"삼산면",,3834031,"삼산면"
3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",,3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",3834032,"하일면",,3834032,"하일면",,3834032,"하일면",,3834032,"하일면"
