"총조사인구 총괄(시군구/성/5세연령별)"

"C행정구역별","행정구역별","C연령별","연령별","시점","인구 (명)","남자 (명)","여자 (명)","성비(명) (%)"
'35060," 김제시",'40,"35 - 39세",2010,4501,2429,2072,117.20
'35060," 김제시",'45,"40 - 44세",2010,4974,2710,2264,119.70
'35060," 김제시",'50,"45 - 49세",2010,5641,2852,2789,102.30
'35060," 김제시",'55,"50 - 54세",2010,6628,3255,3373,96.50
'35060," 김제시",'60,"55 - 59세",2010,5854,2856,2998,95.30
'35060," 김제시",'65,"60 - 64세",2010,6220,2949,3271,90.20
'35060," 김제시",'70,"65 - 69세",2010,5932,2558,3374,75.80
'35060," 김제시",'75,"70 - 74세",2010,6449,2532,3917,64.60
'35060," 김제시",'80,"75 - 79세",2010,5646,2104,3542,59.40
'35060," 김제시",'85,"80 - 84세",2010,3255,1083,2172,49.90
'35060," 김제시",'90,"85세이상",2010,1809,465,1344,34.60
'35060," 김제시",'96,"15세미만",2010,10474,5449,5025,108.40
'35060," 김제시",'97,"15 - 64세",2010,49174,25456,23718,107.30
'35060," 김제시",'98,"65세이상",2010,23091,8742,14349,60.90
'35060," 김제시",'99,"평균연령",2010,47.4,44.5,50.1,
'35060," 김제시",'9A,"연령중위수",2010,50.3,46.6,53.6,
'35310," 완주군",'00,"계",2010,82041,41606,40435,102.90
'35310," 완주군",'05,"0 - 4세",2010,4395,2322,2073,112.00
'35310," 완주군",'10,"5 - 9세",2010,4041,2111,1930,109.40
'35310," 완주군",'15,"10 - 14세",2010,4714,2454,2260,108.60
'35310," 완주군",'20,"15 - 19세",2010,5531,2929,2602,112.60
'35310," 완주군",'25,"20 - 24세",2010,4940,2732,2208,123.70
'35310," 완주군",'30,"25 - 29세",2010,4973,2732,2241,121.90
'35310," 완주군",'35,"30 - 34세",2010,5807,3160,2647,119.40
'35310," 완주군",'40,"35 - 39세",2010,5968,3311,2657,124.60
'35310," 완주군",'45,"40 - 44세",2010,5182,3065,2117,144.80
'35310," 완주군",'50,"45 - 49세",2010,5337,2880,2457,117.20
'35310," 완주군",'55,"50 - 54세",2010,5632,2919,2713,107.60
'35310," 완주군",'60,"55 - 59세",2010,4748,2376,2372,100.20
'35310," 완주군",'65,"60 - 64세",2010,4832,2410,2422,99.50
'35310," 완주군",'70,"65 - 69세",2010,4347,1872,2475,75.60
'35310," 완주군",'75,"70 - 74세",2010,4660,1906,2754,69.20
'35310," 완주군",'80,"75 - 79세",2010,3629,1441,2188,65.90
'35310," 완주군",'85,"80 - 84세",2010,2003,633,1370,46.20
'35310," 완주군",'90,"85세이상",2010,1302,353,949,37.20
'35310," 완주군",'96,"15세미만",2010,13150,6887,6263,110.00
'35310," 완주군",'97,"15 - 64세",2010,52950,28514,24436,116.70
'35310," 완주군",'98,"65세이상",2010,15941,6205,9736,63.70
'35310," 완주군",'99,"평균연령",2010,41.4,39.3,43.5,
'35310," 완주군",'9A,"연령중위수",2010,40.5,38.6,43.6,
'35320," 진안군",'00,"계",2010,20318,9719,10599,91.70
'35320," 진안군",'05,"0 - 4세",2010,653,342,311,110.00
'35320," 진안군",'10,"5 - 9세",2010,705,372,333,111.70
'35320," 진안군",'15,"10 - 14세",2010,951,515,436,118.10
'35320," 진안군",'20,"15 - 19세",2010,702,389,313,124.30
'35320," 진안군",'25,"20 - 24세",2010,533,351,182,192.90
'35320," 진안군",'30,"25 - 29세",2010,597,316,281,112.50
'35320," 진안군",'35,"30 - 34세",2010,696,362,334,108.40
'35320," 진안군",'40,"35 - 39세",2010,939,528,411,128.50
'35320," 진안군",'45,"40 - 44세",2010,1047,580,467,124.20
'35320," 진안군",'50,"45 - 49세",2010,1317,705,612,115.20
'35320," 진안군",'55,"50 - 54세",2010,1611,826,785,105.20
'35320," 진안군",'60,"55 - 59세",2010,1492,717,775,92.50
'35320," 진안군",'65,"60 - 64세",2010,1726,813,913,89.00
'35320," 진안군",'70,"65 - 69세",2010,1876,831,1045,79.50
'35320," 진안군",'75,"70 - 74세",2010,2157,860,1297,66.30
'35320," 진안군",'80,"75 - 79세",2010,1779,686,1093,62.80
'35320," 진안군",'85,"80 - 84세",2010,953,352,601,58.60
'35320," 진안군",'90,"85세이상",2010,584,174,410,42.40
'35320," 진안군",'96,"15세미만",2010,2309,1229,1080,113.80
'35320," 진안군",'97,"15 - 64세",2010,10660,5587,5073,110.10
'35320," 진안군",'98,"65세이상",2010,7349,2903,4446,65.30
'35320," 진안군",'99,"평균연령",2010,51.9,48.8,54.6,
'35320," 진안군",'9A,"연령중위수",2010,56.2,52.4,60.4,
'35330," 무주군",'00,"계",2010,21752,10459,11293,92.60
'35330," 무주군",'05,"0 - 4세",2010,798,400,398,100.50
'35330," 무주군",'10,"5 - 9세",2010,871,445,426,104.50
'35330," 무주군",'15,"10 - 14세",2010,1046,565,481,117.50
'35330," 무주군",'20,"15 - 19세",2010,1042,578,464,124.60
'35330," 무주군",'25,"20 - 24세",2010,582,370,212,174.50
'35330," 무주군",'30,"25 - 29세",2010,670,348,322,108.10
'35330," 무주군",'35,"30 - 34세",2010,954,493,461,106.90
'35330," 무주군",'40,"35 - 39세",2010,1187,650,537,121.00
'35330," 무주군",'45,"40 - 44세",2010,1316,737,579,127.30
'35330," 무주군",'50,"45 - 49세",2010,1532,836,696,120.10
'35330," 무주군",'55,"50 - 54세",2010,1723,896,827,108.30
'35330," 무주군",'60,"55 - 59세",2010,1547,748,799,93.60
'35330," 무주군",'65,"60 - 64세",2010,1623,728,895,81.30
'35330," 무주군",'70,"65 - 69세",2010,1831,755,1076,70.20
'35330," 무주군",'75,"70 - 74세",2010,2086,878,1208,72.70
'35330," 무주군",'80,"75 - 79세",2010,1571,591,980,60.30
'35330," 무주군",'85,"80 - 84세",2010,880,275,605,45.50
'35330," 무주군",'90,"85세이상",2010,493,166,327,50.80
'35330," 무주군",'96,"15세미만",2010,2715,1410,1305,108.00
'35330," 무주군",'97,"15 - 64세",2010,12176,6384,5792,110.20
'35330," 무주군",'98,"65세이상",2010,6861,2665,4196,63.50
'35330," 무주군",'99,"평균연령",2010,49.2,46.3,51.8,
'35330," 무주군",'9A,"연령중위수",2010,52.5,48.9,56.5,
'35340," 장수군",'00,"계",2010,19293,9170,10123,90.60
'35340," 장수군",'05,"0 - 4세",2010,709,357,352,101.40
'35340," 장수군",'10,"5 - 9세",2010,782,388,394,98.50
'35340," 장수군",'15,"10 - 14세",2010,957,507,450,112.70
'35340," 장수군",'20,"15 - 19세",2010,991,534,457,116.80
'35340," 장수군",'25,"20 - 24세",2010,453,311,142,219.00
'35340," 장수군",'30,"25 - 29세",2010,531,277,254,109.10
'35340," 장수군",'35,"30 - 34세",2010,742,401,341,117.60
'35340," 장수군",'40,"35 - 39세",2010,931,484,447,108.30
'35340," 장수군",'45,"40 - 44세",2010,1075,600,475,126.30
'35340," 장수군",'50,"45 - 49세",2010,1312,716,596,120.10
'35340," 장수군",'55,"50 - 54세",2010,1483,699,784,89.20
'35340," 장수군",'60,"55 - 59세",2010,1559,742,817,90.80
'35340," 장수군",'65,"60 - 64세",2010,1476,695,781,89.00
'35340," 장수군",'70,"65 - 69세",2010,1616,673,943,71.40
'35340," 장수군",'75,"70 - 74세",2010,1914,774,1140,67.90
'35340," 장수군",'80,"75 - 79세",2010,1460,569,891,63.90
'35340," 장수군",'85,"80 - 84세",2010,827,306,521,58.70
'35340," 장수군",'90,"85세이상",2010,475,137,338,40.50
'35340," 장수군",'96,"15세미만",2010,2448,1252,1196,104.70
'35340," 장수군",'97,"15 - 64세",2010,10553,5459,5094,107.20
'35340," 장수군",'98,"65세이상",2010,6292,2459,3833,64.20
'35340," 장수군",'99,"평균연령",2010,49.7,46.9,52.3,
'35340," 장수군",'9A,"연령중위수",2010,53.8,50.1,57.2,
'35350," 임실군",'00,"계",2010,23490,11012,12478,88.30
'35350," 임실군",'05,"0 - 4세",2010,707,353,354,99.70
'35350," 임실군",'10,"5 - 9세",2010,815,449,366,122.70
'35350," 임실군",'15,"10 - 14세",2010,1067,574,493,116.40
'35350," 임실군",'20,"15 - 19세",2010,841,474,367,129.20
'35350," 임실군",'25,"20 - 24세",2010,604,393,211,186.30
'35350," 임실군",'30,"25 - 29세",2010,652,364,288,126.40
'35350," 임실군",'35,"30 - 34세",2010,770,404,366,110.40
'35350," 임실군",'40,"35 - 39세",2010,958,532,426,124.90
'35350," 임실군",'45,"40 - 44세",2010,1218,678,540,125.60
'35350," 임실군",'50,"45 - 49세",2010,1486,779,707,110.20
'35350," 임실군",'55,"50 - 54세",2010,1746,890,856,104.00
'35350," 임실군",'60,"55 - 59세",2010,1676,786,890,88.30
'35350," 임실군",'65,"60 - 64세",2010,2091,940,1151,81.70
'35350," 임실군",'70,"65 - 69세",2010,2176,903,1273,70.90
'35350," 임실군",'75,"70 - 74세",2010,2666,1073,1593,67.40
'35350," 임실군",'80,"75 - 79세",2010,2103,787,1316,59.80
'35350," 임실군",'85,"80 - 84세",2010,1253,445,808,55.10
'35350," 임실군",'90,"85세이상",2010,661,188,473,39.70
'35350," 임실군",'96,"15세미만",2010,2589,1376,1213,113.40
'35350," 임실군",'97,"15 - 64세",2010,12042,6240,5802,107.50
'35350," 임실군",'98,"65세이상",2010,8859,3396,5463,62.20
'35350," 임실군",'99,"평균연령",2010,52.6,49.1,55.6,
'35350," 임실군",'9A,"연령중위수",2010,57.5,52.8,61.7,
'35360," 순창군",'00,"계",2010,25063,11565,13498,85.70
'35360," 순창군",'05,"0 - 4세",2010,880,467,413,113.10
'35360," 순창군",'10,"5 - 9세",2010,1039,533,506,105.30
'35360," 순창군",'15,"10 - 14세",2010,1333,685,648,105.70
'35360," 순창군",'20,"15 - 19세",2010,1207,679,528,128.60
'35360," 순창군",'25,"20 - 24세",2010,556,353,203,173.90
'35360," 순창군",'30,"25 - 29세",2010,749,395,354,111.60
'35360," 순창군",'35,"30 - 34세",2010,893,466,427,109.10
'35360," 순창군",'40,"35 - 39세",2010,1223,644,579,111.20
'35360," 순창군",'45,"40 - 44세",2010,1350,714,636,112.30
'35360," 순창군",'50,"45 - 49세",2010,1470,738,732,100.80
'35360," 순창군",'55,"50 - 54세",2010,1812,906,906,100.00
'35360," 순창군",'60,"55 - 59세",2010,1629,764,865,88.30
'35360," 순창군",'65,"60 - 64세",2010,2055,875,1180,74.20
'35360," 순창군",'70,"65 - 69세",2010,2280,898,1382,65.00
'35360," 순창군",'75,"70 - 74세",2010,2614,1064,1550,68.60
'35360," 순창군",'80,"75 - 79세",2010,2005,780,1225,63.70
'35360," 순창군",'85,"80 - 84세",2010,1199,393,806,48.80
'35360," 순창군",'90,"85세이상",2010,769,211,558,37.80
'35360," 순창군",'96,"15세미만",2010,3252,1685,1567,107.50
'35360," 순창군",'97,"15 - 64세",2010,12944,6534,6410,101.90
'35360," 순창군",'98,"65세이상",2010,8867,3346,5521,60.60
'35360," 순창군",'99,"평균연령",2010,50.5,47.1,53.5,
'35360," 순창군",'9A,"연령중위수",2010,55.1,50.5,59.7,
'35370," 고창군",'00,"계",2010,53052,25061,27991,89.50
'35370," 고창군",'05,"0 - 4세",2010,1539,819,720,113.80
'35370," 고창군",'10,"5 - 9세",2010,1914,1011,903,112.00
'35370," 고창군",'15,"10 - 14세",2010,3072,1586,1486,106.70
'35370," 고창군",'20,"15 - 19세",2010,3371,2028,1343,151.00
'35370," 고창군",'25,"20 - 24세",2010,1412,916,496,184.70
'35370," 고창군",'30,"25 - 29세",2010,1625,860,765,112.40
'35370," 고창군",'35,"30 - 34세",2010,1828,943,885,106.60
'35370," 고창군",'40,"35 - 39세",2010,2529,1336,1193,112.00
'35370," 고창군",'45,"40 - 44세",2010,3038,1565,1473,106.20
'35370," 고창군",'50,"45 - 49세",2010,3650,1857,1793,103.60
'35370," 고창군",'55,"50 - 54세",2010,4206,2064,2142,96.40
'35370," 고창군",'60,"55 - 59세",2010,3681,1747,1934,90.30
'35370," 고창군",'65,"60 - 64세",2010,4274,1991,2283,87.20
'35370," 고창군",'70,"65 - 69세",2010,4569,1916,2653,72.20
'35370," 고창군",'75,"70 - 74세",2010,4973,1992,2981,66.80
'35370," 고창군",'80,"75 - 79세",2010,3924,1401,2523,55.50
'35370," 고창군",'85,"80 - 84세",2010,2209,705,1504,46.90
'35370," 고창군",'90,"85세이상",2010,1238,324,914,35.40
'35370," 고창군",'96,"15세미만",2010,6525,3416,3109,109.90
'35370," 고창군",'97,"15 - 64세",2010,29614,15307,14307,107.00
'35370," 고창군",'98,"65세이상",2010,16913,6338,10575,59.90
'35370," 고창군",'99,"평균연령",2010,49.2,45.7,52.4,
'35370," 고창군",'9A,"연령중위수",2010,53.0,49.1,56.9,
'35380," 부안군",'00,"계",2010,50577,23849,26728,89.20
'35380," 부안군",'05,"0 - 4세",2010,1532,787,745,105.60
'35380," 부안군",'10,"5 - 9세",2010,2028,1075,953,112.80
'35380," 부안군",'15,"10 - 14세",2010,2880,1435,1445,99.30
'35380," 부안군",'20,"15 - 19세",2010,2469,1361,1108,122.80
'35380," 부안군",'25,"20 - 24세",2010,1621,1056,565,186.90
'35380," 부안군",'30,"25 - 29세",2010,1739,931,808,115.20
'35380," 부안군",'35,"30 - 34세",2010,1999,1037,962,107.80
'35380," 부안군",'40,"35 - 39세",2010,2611,1367,1244,109.90
'35380," 부안군",'45,"40 - 44세",2010,2997,1568,1429,109.70
'35380," 부안군",'50,"45 - 49세",2010,3600,1821,1779,102.40
'35380," 부안군",'55,"50 - 54세",2010,4140,2035,2105,96.70
'35380," 부안군",'60,"55 - 59세",2010,3753,1771,1982,89.40
'35380," 부안군",'65,"60 - 64세",2010,4200,1999,2201,90.80
'35380," 부안군",'70,"65 - 69세",2010,4002,1709,2293,74.50
'35380," 부안군",'75,"70 - 74세",2010,4347,1715,2632,65.20
'35380," 부안군",'80,"75 - 79세",2010,3644,1316,2328,56.50
'35380," 부안군",'85,"80 - 84세",2010,1929,595,1334,44.60
'35380," 부안군",'90,"85세이상",2010,1086,271,815,33.30
'35380," 부안군",'96,"15세미만",2010,6440,3297,3143,104.90
'35380," 부안군",'97,"15 - 64세",2010,29129,14946,14183,105.40
'35380," 부안군",'98,"65세이상",2010,15008,5606,9402,59.60
'35380," 부안군",'99,"평균연령",2010,48.7,45.6,51.4,
'35380," 부안군",'9A,"연령중위수",2010,52.2,48.7,55.5,
'36,"전라남도",'00,"계",2010,1728749,845952,882797,95.80
'36,"전라남도",'05,"0 - 4세",2010,73548,37787,35761,105.70
'36,"전라남도",'10,"5 - 9세",2010,84525,43872,40653,107.90
'36,"전라남도",'15,"10 - 14세",2010,118040,61164,56876,107.50
'36,"전라남도",'20,"15 - 19세",2010,115014,61450,53564,114.70
'36,"전라남도",'25,"20 - 24세",2010,74938,43959,30979,141.90
'36,"전라남도",'30,"25 - 29세",2010,85461,45280,40181,112.70
'36,"전라남도",'35,"30 - 34세",2010,98140,50228,47912,104.80
'36,"전라남도",'40,"35 - 39세",2010,119167,61336,57831,106.10
'36,"전라남도",'45,"40 - 44세",2010,129597,68245,61352,111.20
'36,"전라남도",'50,"45 - 49세",2010,133735,69084,64651,106.90
'36,"전라남도",'55,"50 - 54세",2010,132614,66675,65939,101.10
'36,"전라남도",'60,"55 - 59세",2010,107133,52726,54407,96.90
'36,"전라남도",'65,"60 - 64세",2010,103877,49694,54183,91.70
'36,"전라남도",'70,"65 - 69세",2010,98508,43161,55347,78.00
'36,"전라남도",'75,"70 - 74세",2010,103309,42200,61109,69.10
'36,"전라남도",'80,"75 - 79세",2010,78558,28260,50298,56.20
'36,"전라남도",'85,"80 - 84세",2010,45139,14065,31074,45.30
'36,"전라남도",'90,"85세이상",2010,27446,6766,20680,32.70
'36,"전라남도",'96,"15세미만",2010,276113,142823,133290,107.20
'36,"전라남도",'97,"15 - 64세",2010,1099676,568677,530999,107.10
'36,"전라남도",'98,"65세이상",2010,352960,134452,218508,61.50
'36,"전라남도",'99,"평균연령",2010,42.7,40.4,44.9,
'36,"전라남도",'9A,"연령중위수",2010,43.6,41.3,46.3,
'3600C," 읍부",'00,"계",2010,366738,180225,186513,96.60
'3600C," 읍부",'05,"0 - 4세",2010,17308,8949,8359,107.10
'3600C," 읍부",'10,"5 - 9세",2010,19943,10269,9674,106.20
'3600C," 읍부",'15,"10 - 14세",2010,26272,13542,12730,106.40
'3600C," 읍부",'20,"15 - 19세",2010,26208,13505,12703,106.30
'3600C," 읍부",'25,"20 - 24세",2010,14584,8564,6020,142.30
'3600C," 읍부",'30,"25 - 29세",2010,17537,9271,8266,112.20
'3600C," 읍부",'35,"30 - 34세",2010,21479,10897,10582,103.00
'3600C," 읍부",'40,"35 - 39세",2010,26771,13845,12926,107.10
'3600C," 읍부",'45,"40 - 44세",2010,27416,14848,12568,118.10
'3600C," 읍부",'50,"45 - 49세",2010,27344,14264,13080,109.10
'3600C," 읍부",'55,"50 - 54세",2010,27095,13841,13254,104.40
'3600C," 읍부",'60,"55 - 59세",2010,22148,10789,11359,95.00
'3600C," 읍부",'65,"60 - 64세",2010,21677,10414,11263,92.50
'3600C," 읍부",'70,"65 - 69세",2010,20028,8854,11174,79.20
'3600C," 읍부",'75,"70 - 74세",2010,20720,8535,12185,70.00
'3600C," 읍부",'80,"75 - 79세",2010,15738,5733,10005,57.30
'3600C," 읍부",'85,"80 - 84세",2010,8990,2742,6248,43.90
'3600C," 읍부",'90,"85세이상",2010,5480,1363,4117,33.10
'3600C," 읍부",'96,"15세미만",2010,63523,32760,30763,106.50
'3600C," 읍부",'97,"15 - 64세",2010,232259,120238,112021,107.30
'3600C," 읍부",'98,"65세이상",2010,70956,27227,43729,62.30
'3600C," 읍부",'99,"평균연령",2010,41.7,39.6,43.8,
'3600C," 읍부",'9A,"연령중위수",2010,42.3,40.4,44.7,
'3600D," 면부",'00,"계",2010,564589,263960,300629,87.80
'3600D," 면부",'05,"0 - 4세",2010,15285,7741,7544,102.60
'3600D," 면부",'10,"5 - 9세",2010,17734,9274,8460,109.60
'3600D," 면부",'15,"10 - 14세",2010,26054,13572,12482,108.70
'3600D," 면부",'20,"15 - 19세",2010,24383,13598,10785,126.10
'3600D," 면부",'25,"20 - 24세",2010,16945,10756,6189,173.80
'3600D," 면부",'30,"25 - 29세",2010,16964,9547,7417,128.70
'3600D," 면부",'35,"30 - 34세",2010,19052,10392,8660,120.00
'3600D," 면부",'40,"35 - 39세",2010,24241,13700,10541,130.00
'3600D," 면부",'45,"40 - 44세",2010,29135,16037,13098,122.40
'3600D," 면부",'50,"45 - 49세",2010,36297,19056,17241,110.50
'3600D," 면부",'55,"50 - 54세",2010,43386,21435,21951,97.60
'3600D," 면부",'60,"55 - 59세",2010,41047,19461,21586,90.20
'3600D," 면부",'65,"60 - 64세",2010,47825,22089,25736,85.80
'3600D," 면부",'70,"65 - 69세",2010,53198,22543,30655,73.50
'3600D," 면부",'75,"70 - 74세",2010,61256,24602,36654,67.10
'3600D," 면부",'80,"75 - 79세",2010,47825,17202,30623,56.20
'3600D," 면부",'85,"80 - 84세",2010,27234,8682,18552,46.80
'3600D," 면부",'90,"85세이상",2010,16728,4273,12455,34.30
'3600D," 면부",'96,"15세미만",2010,59073,30587,28486,107.40
'3600D," 면부",'97,"15 - 64세",2010,299275,156071,143204,109.00
'3600D," 면부",'98,"65세이상",2010,206241,77302,128939,60.00
'3600D," 면부",'99,"평균연령",2010,52.0,48.5,55.1,
'3600D," 면부",'9A,"연령중위수",2010,56.5,51.8,60.9,
'3600E," 동부",'00,"계",2010,797422,401767,395655,101.50
'3600E," 동부",'05,"0 - 4세",2010,40955,21097,19858,106.20
'3600E," 동부",'10,"5 - 9세",2010,46848,24329,22519,108.00
'3600E," 동부",'15,"10 - 14세",2010,65714,34050,31664,107.50
'3600E," 동부",'20,"15 - 19세",2010,64423,34347,30076,114.20
'3600E," 동부",'25,"20 - 24세",2010,43409,24639,18770,131.30
'3600E," 동부",'30,"25 - 29세",2010,50960,26462,24498,108.00
'3600E," 동부",'35,"30 - 34세",2010,57609,28939,28670,100.90
'3600E," 동부",'40,"35 - 39세",2010,68155,33791,34364,98.30
'3600E," 동부",'45,"40 - 44세",2010,73046,37360,35686,104.70
'3600E," 동부",'50,"45 - 49세",2010,70094,35764,34330,104.20
'3600E," 동부",'55,"50 - 54세",2010,62133,31399,30734,102.20
'3600E," 동부",'60,"55 - 59세",2010,43938,22476,21462,104.70
'3600E," 동부",'65,"60 - 64세",2010,34375,17191,17184,100.00
'3600E," 동부",'70,"65 - 69세",2010,25282,11764,13518,87.00
'3600E," 동부",'75,"70 - 74세",2010,21333,9063,12270,73.90
'3600E," 동부",'80,"75 - 79세",2010,14995,5325,9670,55.10
'3600E," 동부",'85,"80 - 84세",2010,8915,2641,6274,42.10
'3600E," 동부",'90,"85세이상",2010,5238,1130,4108,27.50
'3600E," 동부",'96,"15세미만",2010,153517,79476,74041,107.30
'3600E," 동부",'97,"15 - 64세",2010,568142,292368,275774,106.00
'3600E," 동부",'98,"65세이상",2010,75763,29923,45840,65.30
'3600E," 동부",'99,"평균연령",2010,36.6,35.4,37.8,
'3600E," 동부",'9A,"연령중위수",2010,37.3,36.2,38.3,
'36010," 목포시",'00,"계",2010,248694,124387,124307,100.10
'36010," 목포시",'05,"0 - 4세",2010,13087,6780,6307,107.50
'36010," 목포시",'10,"5 - 9세",2010,14130,7235,6895,104.90
'36010," 목포시",'15,"10 - 14세",2010,19056,9822,9234,106.40
'36010," 목포시",'20,"15 - 19세",2010,18448,9828,8620,114.00
'36010," 목포시",'25,"20 - 24세",2010,14555,8120,6435,126.20
'36010," 목포시",'30,"25 - 29세",2010,17455,8974,8481,105.80
'36010," 목포시",'35,"30 - 34세",2010,19265,9798,9467,103.50
'36010," 목포시",'40,"35 - 39세",2010,21428,11023,10405,105.90
'36010," 목포시",'45,"40 - 44세",2010,20331,10526,9805,107.40
'36010," 목포시",'50,"45 - 49세",2010,20160,9932,10228,97.10
'36010," 목포시",'55,"50 - 54세",2010,18911,9425,9486,99.40
'36010," 목포시",'60,"55 - 59세",2010,13777,6814,6963,97.90
'36010," 목포시",'65,"60 - 64세",2010,11602,5638,5964,94.50
'36010," 목포시",'70,"65 - 69세",2010,9167,4270,4897,87.20
'36010," 목포시",'75,"70 - 74세",2010,7556,3180,4376,72.70
'36010," 목포시",'80,"75 - 79세",2010,5120,1785,3335,53.50
'36010," 목포시",'85,"80 - 84세",2010,3019,894,2125,42.10
'36010," 목포시",'90,"85세이상",2010,1627,343,1284,26.70
'36010," 목포시",'96,"15세미만",2010,46273,23837,22436,106.20
'36010," 목포시",'97,"15 - 64세",2010,175932,90078,85854,104.90
'36010," 목포시",'98,"65세이상",2010,26489,10472,16017,65.40
'36010," 목포시",'99,"평균연령",2010,37.1,35.7,38.4,
'36010," 목포시",'9A,"연령중위수",2010,37.1,35.8,38.3,
'36020," 여수시",'00,"계",2010,268727,134498,134229,100.20
'36020," 여수시",'05,"0 - 4세",2010,12276,6259,6017,104.00
'36020," 여수시",'10,"5 - 9세",2010,14418,7521,6897,109.00
'36020," 여수시",'15,"10 - 14세",2010,19844,10312,9532,108.20
'36020," 여수시",'20,"15 - 19세",2010,18566,10034,8532,117.60
'36020," 여수시",'25,"20 - 24세",2010,12519,7478,5041,148.30
'36020," 여수시",'30,"25 - 29세",2010,15547,8179,7368,111.00
'36020," 여수시",'35,"30 - 34세",2010,17836,9068,8768,103.40
'36020," 여수시",'40,"35 - 39세",2010,21008,10699,10309,103.80
'36020," 여수시",'45,"40 - 44세",2010,22326,11494,10832,106.10
'36020," 여수시",'50,"45 - 49세",2010,22924,11685,11239,104.00
'36020," 여수시",'55,"50 - 54세",2010,22340,11070,11270,98.20
'36020," 여수시",'60,"55 - 59세",2010,17925,9014,8911,101.20
'36020," 여수시",'65,"60 - 64세",2010,15155,7509,7646,98.20
'36020," 여수시",'70,"65 - 69세",2010,11513,5258,6255,84.10
'36020," 여수시",'75,"70 - 74세",2010,10197,4451,5746,77.50
'36020," 여수시",'80,"75 - 79세",2010,7264,2669,4595,58.10
'36020," 여수시",'85,"80 - 84세",2010,4326,1220,3106,39.30
'36020," 여수시",'90,"85세이상",2010,2743,578,2165,26.70
'36020," 여수시",'96,"15세미만",2010,46538,24092,22446,107.30
'36020," 여수시",'97,"15 - 64세",2010,186146,96230,89916,107.00
'36020," 여수시",'98,"65세이상",2010,36043,14176,21867,64.80
'36020," 여수시",'99,"평균연령",2010,39.6,38.0,41.3,
'36020," 여수시",'9A,"연령중위수",2010,40.5,39.0,42.1,
'36030," 순천시",'00,"계",2010,257800,127699,130101,98.20
'36030," 순천시",'05,"0 - 4세",2010,12169,6249,5920,105.60
'36030," 순천시",'10,"5 - 9세",2010,14846,7881,6965,113.20
'36030," 순천시",'15,"10 - 14세",2010,21276,11087,10189,108.80
'36030," 순천시",'20,"15 - 19세",2010,22192,11919,10273,116.00
'36030," 순천시",'25,"20 - 24세",2010,14347,7945,6402,124.10
'36030," 순천시",'30,"25 - 29세",2010,14354,7200,7154,100.60
'36030," 순천시",'35,"30 - 34세",2010,16172,7839,8333,94.10
'36030," 순천시",'40,"35 - 39세",2010,20801,10011,10790,92.80
'36030," 순천시",'45,"40 - 44세",2010,23538,11570,11968,96.70
'36030," 순천시",'50,"45 - 49세",2010,23032,11747,11285,104.10
'36030," 순천시",'55,"50 - 54세",2010,19556,9935,9621,103.30
'36030," 순천시",'60,"55 - 59세",2010,13274,6730,6544,102.80
'36030," 순천시",'65,"60 - 64세",2010,11074,5473,5601,97.70
'36030," 순천시",'70,"65 - 69세",2010,8917,4016,4901,81.90
'36030," 순천시",'75,"70 - 74세",2010,8898,3675,5223,70.40
'36030," 순천시",'80,"75 - 79세",2010,6856,2484,4372,56.80
'36030," 순천시",'85,"80 - 84세",2010,3975,1290,2685,48.00
'36030," 순천시",'90,"85세이상",2010,2523,648,1875,34.60
'36030," 순천시",'96,"15세미만",2010,48291,25217,23074,109.30
'36030," 순천시",'97,"15 - 64세",2010,178340,90369,87971,102.70
'36030," 순천시",'98,"65세이상",2010,31169,12113,19056,63.60
'36030," 순천시",'99,"평균연령",2010,37.7,36.2,39.2,
'36030," 순천시",'9A,"연령중위수",2010,38.4,37.1,39.6,
'36040," 나주(금성)시",'00,"계",2010,77825,37000,40825,90.60
'36040," 나주(금성)시",'05,"0 - 4세",2010,2638,1385,1253,110.50
'36040," 나주(금성)시",'10,"5 - 9세",2010,3170,1642,1528,107.50
'36040," 나주(금성)시",'15,"10 - 14세",2010,4224,2154,2070,104.10
'36040," 나주(금성)시",'20,"15 - 19세",2010,5218,2653,2565,103.40
'36040," 나주(금성)시",'25,"20 - 24세",2010,3525,1966,1559,126.10
'36040," 나주(금성)시",'30,"25 - 29세",2010,3276,1814,1462,124.10
'36040," 나주(금성)시",'35,"30 - 34세",2010,3554,1862,1692,110.00
'36040," 나주(금성)시",'40,"35 - 39세",2010,4223,2272,1951,116.50
'36040," 나주(금성)시",'45,"40 - 44세",2010,4649,2484,2165,114.70
'36040," 나주(금성)시",'50,"45 - 49세",2010,5258,2770,2488,111.30
'36040," 나주(금성)시",'55,"50 - 54세",2010,5897,2929,2968,98.70
'36040," 나주(금성)시",'60,"55 - 59세",2010,5187,2495,2692,92.70
'36040," 나주(금성)시",'65,"60 - 64세",2010,5442,2537,2905,87.30
'36040," 나주(금성)시",'70,"65 - 69세",2010,5742,2480,3262,76.00
'36040," 나주(금성)시",'75,"70 - 74세",2010,6106,2388,3718,64.20
'36040," 나주(금성)시",'80,"75 - 79세",2010,4951,1751,3200,54.70
'36040," 나주(금성)시",'85,"80 - 84세",2010,2997,959,2038,47.10
'36040," 나주(금성)시",'90,"85세이상",2010,1768,459,1309,35.10
'36040," 나주(금성)시",'96,"15세미만",2010,10032,5181,4851,106.80
